商品ID,价格,商品名称,商品详情链接地址,商品图片链接,评论数,店铺,店铺链接
10076473146926,1999.0,华凌空调 新能效 变频冷暖 巨省电 大1匹 空调挂机 京东小家智能 KFR-26GW/N8HF3 大1匹 三级能效 26HF3,https://item.jd.com/10076473146926.html,https://img11.360buyimg.com/n7/jfs/t1/44416/29/27384/213369/66948b8fF8f099816/5b474d640e9070eb.jpg.avif,12,华凌空调旗舰店,https://mall.jd.com/index-11817766.html?from=pc
10109793317055,3299.0,华凌空调 新能效【华凌超省电】 空调冷暖 2匹 客厅卧室空调柜机 高温自清洁 语音智能 大2匹 HB3 三级能效,https://item.jd.com/10109793317055.html,https://img10.360buyimg.com/n7/jfs/t1/11908/19/21207/8644/6696243dF52ff5e00/dc94faf48e9eea9b.jpg.avif,0,汇暖鑫电器专营店,https://mall.jd.com/index-16165741.html?from=pc
10081080489680,6698.0,华凌空调 新一级能效 变频冷暖 挂机柜机套装 智能家电 自清洁科技 两室三室一厅 客厅卧室空调 3匹 一级能效 35HE1pro+72HB1A,https://item.jd.com/10081080489680.html,https://img10.360buyimg.com/n7/jfs/t1/27521/15/20560/123066/6696934bF1063343a/f27ee591570fc7bd.jpg.avif,200+,华凌官方旗舰店,https://mall.jd.com/index-10461881.html?from=pc
10109697320747,1948.0,华凌空调挂机 大1匹 1.5匹空调 定频变频空调 新一级能效急速冷暖空调 【大1.5匹冷暖】 适用16-24m 上门安装,https://item.jd.com/10109697320747.html,https://img12.360buyimg.com/n7/jfs/t1/48788/31/24445/145497/6694e31bF3ecb2461/ac6fe3b9efbb2473.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10089263463453,1999.0,华凌空调 新能效A3Ⅱ 新升级变频冷暖挂机 壁挂式卧室空调 大一匹/1.5P空调 1.5匹 三级能效 35HA3 Ⅱ,https://item.jd.com/10089263463453.html,https://img13.360buyimg.com/n7/jfs/t1/36147/10/22427/142305/6693800dFde8bd827/999f0c049629d878.jpg.avif,2,华凌中驰数字专卖店,https://mall.jd.com/index-11655232.html?from=pc
10094712235951,2799.0,华凌空调 2匹新一级能效 变频冷暖 大风量智能互联高温智清洁卧室客厅空调挂机50HL1 大2匹 一级能效 50HL1,https://item.jd.com/10094712235951.html,https://img11.360buyimg.com/n7/jfs/t1/233506/37/19345/166254/666eb924F1174bce2/334a1ca474bfda4b.jpg.avif,200+,华凌荣安专卖店,https://mall.jd.com/index-13197790.html?from=pc
10096430280990,4699.0,华凌空调3匹柜机 小冰棒 新一级能效变频冷暖 省电立式客厅卧室空调柜机 二代升级款KFR-72LW/N8HA1II 3匹 一级能效 KFR-72LW/N8HA1II,https://item.jd.com/10096430280990.html,https://img10.360buyimg.com/n7/jfs/t1/226926/37/23359/147084/66947a3eFc72c1f74/a3c19d73c84f56b2.jpg.avif,10,华凌云美专卖店,https://mall.jd.com/index-11714891.html?from=pc
10026544241857,4699.0,华凌立式空调柜机新一级变频冷暖 圆柱立式柜机 手机控制智能 家用客厅省电空调 3匹 一级能效 超省电72HA1Ⅱ,https://item.jd.com/10026544241857.html,https://img12.360buyimg.com/n7/jfs/t1/227860/32/23775/493939/6693651fFdecbf47d/966fe1ef1a284dc8.png.avif,1000+,华凌空调智选旗舰店,https://mall.jd.com/index-10301132.html?from=pc
10076647324193,4399.0,华凌空调 新能效 空调立式 急速冷暖3匹 客厅卧室柜式空调柜机KFR-72LW/N8HA3 II 3匹 三级能效 72HA3 II小冰棒,https://item.jd.com/10076647324193.html,https://img13.360buyimg.com/n7/jfs/t1/20848/29/21870/143725/669380cdFe75e855f/953f7c38a55d1d99.jpg.avif,0,华凌中驰数字专卖店,https://mall.jd.com/index-11655232.html?from=pc
10102169444722,4449.0,华凌空调 新一级 空调立式 急速冷暖 2匹 客厅空调柜机 京东小家智能 KFR-51LW/N8HA1 2匹 一级能效,https://item.jd.com/10102169444722.html,https://img12.360buyimg.com/n7/jfs/t1/159221/16/21315/12158/65a893f0Fb0313ee4/712826b32b163301.jpg.avif,200+,华凌出新专卖店,https://mall.jd.com/index-10365236.html?from=pc
10109697333595,1828.0,华凌空调挂机 大1.5P 新一级能效 变频冷暖 自清洁 壁挂式 卧室空调 【大1.5匹单冷】 适用16-24m 上门安装,https://item.jd.com/10109697333595.html,https://img10.360buyimg.com/n7/jfs/t1/162832/2/29933/111062/6694e31bFbfc990eb/039895219cc6acb3.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10101268271507,2399.0,华凌空调挂机家用大1.5匹p一级能效变频冷暖卧室壁挂式KFR-35GW/N8HE1 大1.5匹 一级能效 KFR-35GW/N8HE1,https://item.jd.com/10101268271507.html,https://img12.360buyimg.com/n7/jfs/t1/244321/7/7051/112065/6616646fFc50c6c2a/d2fbdbff8a656fe8.jpg.avif,16,大美空调经营部,https://mall.jd.com/index-12772741.html?from=pc
10106553964312,1949.0,华凌华凌空调挂机1.5匹小冰棒新一级能效变频35HA1Ⅱ二代 1.5匹 一级能效,https://item.jd.com/10106553964312.html,https://img12.360buyimg.com/n7/jfs/t1/157698/3/42280/69908/666b999bF09e718ed/5f9fcc65b560468f.jpg.avif,1,巨汇家电经营部,https://mall.jd.com/index-13280460.html?from=pc
10109697333598,2188.0,华凌空调挂机 大1.5P 新一级能效 变频冷暖 自清洁 壁挂式 卧室空调 【变频大1.5匹冷暖】适用16-24m 不带安装,https://item.jd.com/10109697333598.html,https://img13.360buyimg.com/n7/jfs/t1/162832/2/29933/111062/6694e31bFbfc990eb/039895219cc6acb3.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10088920000771,2799.0,华凌空调2匹挂机 新能效 冷暖两用  手机智控 2匹 一级能效 KFR-50GW/N8HL1,https://item.jd.com/10088920000771.html,https://img11.360buyimg.com/n7/jfs/t1/232577/24/22911/128721/6694fe68Fc1bf6d43/381c3891a37b333a.jpg.avif,4,华凌空调上同专卖店,https://mall.jd.com/index-12284471.html?from=pc
10109697334422,1898.0,华凌空调 酷省电 一级能效全直流变频冷暖空调 智能空调挂机 智能空调 【正1.5匹冷暖】 适用10-17m 上门安装,https://item.jd.com/10109697334422.html,https://img12.360buyimg.com/n7/jfs/t1/244509/3/15289/124471/6694e31bF3b05e436/76985d475e24c2a7.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10046174883058,2799.0,华凌空调2匹新一级能效变频冷暖 省电挂壁式挂机空调快速冷暖家用卧室公寓手机智能控制防直吹空调 2匹 一级能效 【2匹挂机L1】新升级,https://item.jd.com/10046174883058.html,https://img13.360buyimg.com/n7/jfs/t1/115688/4/44422/145534/66937fefF7bdcd89e/0cb9fcfb3c002e59.jpg.avif,1000+,华凌中驰数字专卖店,https://mall.jd.com/index-11655232.html?from=pc
10109697328351,2368.0,华凌空调 新一级能效变频冷暖节能空调智能环绕风家用空调挂机风尊 【变频大1.5匹冷暖】适用16-24m 上门安装,https://item.jd.com/10109697328351.html,https://img11.360buyimg.com/n7/jfs/t1/249381/7/14911/119208/6694e31bFcb603dad/8c734d259c1f1f9a.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10109697327248,1948.0,华凌空调挂机 风酷大1匹/1.5匹新一级能效变频冷暖 智能节能壁挂式 【大1.5匹冷暖】 适用16-24m 上门安装,https://item.jd.com/10109697327248.html,https://img13.360buyimg.com/n7/jfs/t1/18979/33/21211/79802/6694e31bF18d0379c/bf136c701f0b941a.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10109697334429,2598.0,华凌空调 酷省电 一级能效全直流变频冷暖空调 智能空调挂机 智能空调 【2匹冷暖】 适用20-33m 不带安装,https://item.jd.com/10109697334429.html,https://img14.360buyimg.com/n7/jfs/t1/244509/3/15289/124471/6694e31bF3b05e436/76985d475e24c2a7.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10096381586110,4699.0,华凌【官方配送】3匹柜机小冰棒 新一级能效变频冷暖 省电立式客厅空调 二代升级款KFR-72LW/N8HA1II 3匹 一级能效 KFR-72LW/N8HA1II,https://item.jd.com/10096381586110.html,https://img10.360buyimg.com/n7/jfs/t1/43089/29/23190/165187/66947a0dF35fbe850/efb8e3a85b0dfa1a.jpg.avif,5,华凌云美专卖店,https://mall.jd.com/index-11714891.html?from=pc
10109697333592,1738.0,华凌空调挂机 大1.5P 新一级能效 变频冷暖 自清洁 壁挂式 卧室空调 【正1.5匹冷暖】 适用10-17m 不带安装,https://item.jd.com/10109697333592.html,https://img12.360buyimg.com/n7/jfs/t1/162832/2/29933/111062/6694e31bFbfc990eb/039895219cc6acb3.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10095237903626,1949.0,华凌空调1.5匹升级款HL 超一级能效变频空调 大风口卧室挂式空调挂机 手机控制 升级电量查询 自清洁 1.5匹 一级能效 35HL1PRO,https://item.jd.com/10095237903626.html,https://img11.360buyimg.com/n7/jfs/t1/240593/15/14362/124400/6695d4eaF0b1ef000/3eeb501a01c6e59c.jpg.avif,500+,华凌骅亨宏业专卖店,https://mall.jd.com/index-13204868.html?from=pc
10109697332517,1828.0,华凌空调 酷省电 一级能效全直流变频冷暖空调 智能空调挂机 智能空调 【大1.5匹单冷】 适用16-24m 上门安装,https://item.jd.com/10109697332517.html,https://img12.360buyimg.com/n7/jfs/t1/235927/24/23173/124471/6694e31bFd2eba18f/dac8f5f45ca5a572.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10101210159420,4599.0,华凌空调 新一级能效 空调立式 高温蒸汽自洁 3匹 客厅柜式空调柜机 京东小家KFR-72LW/N8HB1A以旧换新 3匹 一级能效 72HB1A,https://item.jd.com/10101210159420.html,,,华凌智能家电旗舰店,https://mall.jd.com/index-13730136.html?from=pc
10102169220366,5099.0,华凌空调 新一级 空调立式 手机智能遥控 急速冷暖 3匹 客厅空调柜机 京东小家KFR-72LW/N8HA1 KFR-72LW/N8HA1Ⅱ,https://item.jd.com/10102169220366.html,https://img11.360buyimg.com/n7/jfs/t1/120440/29/41768/3258/65aa3506F3e32b14c/57e498c6310d862d.jpg.avif,100+,华凌出新专卖店,https://mall.jd.com/index-10365236.html?from=pc
10106366884689,11000.0,华凌空调KFR-72LW/N8HB1A柜挂套装72HB1A+35HL1PRO 72HB1A+35HE1PRO*2,https://item.jd.com/10106366884689.html,https://img14.360buyimg.com/n7/jfs/t1/236723/5/18837/107175/666908a0F27da9828/4ac8c72a0c7b5383.jpg.avif,0,华凌九鼎远航专卖店,https://mall.jd.com/index-13218509.html?from=pc
10050737278257,3999.0,华凌空调挂机“旧机代扣SKU，请勿下单” 旧机代扣SKU，请勿下单,https://item.jd.com/10050737278257.html,,200+,华凌中驰数字专卖店,https://mall.jd.com/index-11655232.html?from=pc
10109697283275,2598.0,华凌空调挂机 大1匹 1.5匹空调 定频变频空调 新一级能效急速冷暖空调 【2匹冷暖】 适用20-33m 不带安装,https://item.jd.com/10109697283275.html,,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10109697320739,1818.0,华凌空调挂机 大1匹 1.5匹空调 定频变频空调 新一级能效急速冷暖空调 【大1匹冷暖】 适用10-15m 上门安装,https://item.jd.com/10109697320739.html,,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10107198514807,1996.0,华凌【华凌升级款】华凌空调小冰棒大1.5匹一级变频卧室家用冷暖挂机p 大1.5匹一级二代 小冰棒系列,https://item.jd.com/10107198514807.html,,0,优选专供小铺,https://mall.jd.com/index-15788798.html?from=pc
10049845272214,1999.0,华凌空调【工厂直供】 新三级能效 变频冷暖 家用壁挂式空调挂机  手机智能遥控 强劲除湿 以旧换新 1.5匹 三级能效 KFR-35GW/N8HF3,https://item.jd.com/10049845272214.html,,500+,华凌麦穗专卖店,https://mall.jd.com/index-10668979.html?from=pc
10098171072946,2799.0,华凌挂式空调 超一级能效 变频冷暖节能省电挂机 升级大风口 卧室壁挂式空调 智能家电 以旧换新 大2匹 一级能效 KFR-50GW/N8HL1,https://item.jd.com/10098171072946.html,,500+,华凌骅亨宏业专卖店,https://mall.jd.com/index-13204868.html?from=pc
10100796236436,1899.0,华凌空调 新一/三级能效 1匹1. 5匹变频冷暖 省电防直吹 壁挂式空调挂机 大风量 升级二代全新小冰棒 大1匹 三级能效 26HA3 II,https://item.jd.com/10100796236436.html,,1万+,华凌洗衣机旗舰店,https://mall.jd.com/index-10332094.html?from=pc
10052592579919,3999.0,华凌空调2/3匹小冰棒新一级变频速冷暖高温自清洁智能控制 大风量客厅立式空调 以旧换新 2匹 一级能效 变频柜机HA1Ⅱ【工厂直供】 官方安装售后,https://item.jd.com/10052592579919.html,,200+,华凌沐疆专卖店,https://mall.jd.com/index-12068533.html?from=pc
10091247914462,4399.0,华凌华凌空调2/3匹立式柜机客厅圆柱形新一/三级能效冷暖变频高温蒸汽自洁美居的APP智能控制 3匹 三级能效 72HB3A【新品】大风口,https://item.jd.com/10091247914462.html,,200+,华凌荣安专卖店,https://mall.jd.com/index-13197790.html?from=pc
10101560278618,2099.0,华凌空调新一级能效变频冷暖超大风口客厅卧室空调挂机升级电量查询神机 以旧换新 大1.5匹 一级能效 35HE1Pro,https://item.jd.com/10101560278618.html,,100+,华凌云绎专卖店,https://mall.jd.com/index-15554407.html?from=pc
10100899176427,4359.0,华凌空调柜机家用大2P3匹一级变频冷暖立式客厅圆柱KFR-72LW/N8HA1 II 大2匹 一级能效 KFR-51LW/N8HB1A,https://item.jd.com/10100899176427.html,,41,大美空调经营部,https://mall.jd.com/index-12772741.html?from=pc
10060087048671,2099.0,华凌【省电款】华凌空调挂机 新能效一级1.5匹 变频冷暖壁挂式空调 智能控制 防直吹 大1.5匹 一级能效 HE1 大风口 神机,https://item.jd.com/10060087048671.html,,5000+,华凌大家电旗舰店,https://mall.jd.com/index-12289239.html?from=pc
10101197109188,1888.0,华凌空调挂机1.5/2匹新一级变频冷暖家用空调自清洁省电卧室客厅 1.5匹 一级能效 华凌,https://item.jd.com/10101197109188.html,,12,精品空调经营部小店,https://mall.jd.com/index-13314214.html?from=pc
10020937868624,4599.0,华凌立式空调柜机新一级变频冷暖 圆柱立式柜机 手机控制智能 家用客厅省电空调 3匹 一级能效 72HB1A,https://item.jd.com/10020937868624.html,,1000+,华凌空调智选旗舰店,https://mall.jd.com/index-10301132.html?from=pc
10076156880389,2099.0,华凌空调新能效省电壁挂式空调1匹\/1.5匹空调智能遥控极速冷暖家用主卧节能省电自清洁防直吹一级能效 1.5匹 一级能效 【上新】E1,https://item.jd.com/10076156880389.html,,1000+,华凌中驰数字专卖店,https://mall.jd.com/index-11655232.html?from=pc
10096326429299,4399.0,华凌空调 超省电 立式空调 急速冷暖空调 2匹3匹 客厅变频空调柜机 智能自清洁HA3二代Ⅱ 以旧换新 3匹 三级能效 72HA3二代,https://item.jd.com/10096326429299.html,,35,华凌智能家电旗舰店,https://mall.jd.com/index-13730136.html?from=pc
10102580093056,1889.0,WAHIN华凌空调变频挂机大1匹大1.5匹冷暖壁挂式空调卧室智能清洁省电 大1.5匹 三级能效,https://item.jd.com/10102580093056.html,,2,美仡家电经营部,https://mall.jd.com/index-13049604.html?from=pc
10109697334428,2368.0,华凌空调 酷省电 一级能效全直流变频冷暖空调 智能空调挂机 智能空调 【变频大1.5匹冷暖】适用16-24m 上门安装,https://item.jd.com/10109697334428.html,,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10109697320746,1798.0,华凌空调挂机 大1匹 1.5匹空调 定频变频空调 新一级能效急速冷暖空调 【大1.5匹冷暖】 适用16-24m 不带安装,https://item.jd.com/10109697320746.html,,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10109697333590,1588.0,华凌空调挂机 大1.5P 新一级能效 变频冷暖 自清洁 壁挂式 卧室空调 【正1.5匹单冷】 适用10-17m 不带安装,https://item.jd.com/10109697333590.html,,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10109697283272,1948.0,华凌空调挂机 大1匹 1.5匹空调 定频变频空调 新一级能效急速冷暖空调 【大1.5匹冷暖】 适用16-24m 上门安装,https://item.jd.com/10109697283272.html,,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10109697328352,2598.0,华凌空调 新一级能效变频冷暖节能空调智能环绕风家用空调挂机风尊 【2匹冷暖】 适用20-33m 不带安装,https://item.jd.com/10109697328352.html,,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10047633641308,1999.0,"
华凌新一级空调KFR-26GW/N8HL1 挂机家用智能变频 冷暖卧室壁挂式手机遥控防直吹 第四代高温自清洁 1匹 一级能效 26HL1",https://item.jd.com/10047633641308.html,,100+,华凌云美专卖店,https://mall.jd.com/index-11714891.html?from=pc
10109697334425,1798.0,华凌空调 酷省电 一级能效全直流变频冷暖空调 智能空调挂机 智能空调 【大1.5匹冷暖】 适用16-24m 不带安装,https://item.jd.com/10109697334425.html,https://img10.360buyimg.com/n7/jfs/t1/244509/3/15289/124471/6694e31bF3b05e436/76985d475e24c2a7.jpg.avif,0,坤坤空调经营部,https://mall.jd.com/index-14468853.html?from=pc
10072518251610,4549.0,华凌空调 新一级 手机遥控 超大风口 高温蒸汽自洁 2匹 客厅空调柜机 京东小家 KFR-51LW/N8HB1A KFR-51LW/N8HB1A,https://item.jd.com/10072518251610.html,https://img10.360buyimg.com/n7/jfs/t1/19110/29/20594/58325/659cc397F4d01ea74/46fdb16206b23732.jpg.avif,77,华凌出新专卖店,https://mall.jd.com/index-10365236.html?from=pc
10106923385914,2699.0,华凌华凌空调 大1.5匹 新一级能效 变频冷暖 超大风口 KFR-35GW/N8HE1 大1.5匹 一级能效,https://item.jd.com/10106923385914.html,https://img14.360buyimg.com/n7/jfs/t1/231926/16/20288/94056/66703022F889056e3/3e1b98c653ee0f8a.jpg.avif,5,新乐家电销售小店,https://mall.jd.com/index-14653066.html?from=pc
10043588799496,2399.0,"
华凌空调挂机大1匹变频极速冷暖 节能省电手机智控 卧室公寓壁挂式空调一键防直吹空 大1.5匹 一级能效 【就近仓】35HL1",https://item.jd.com/10043588799496.html,https://img11.360buyimg.com/n7/jfs/t1/229347/32/23069/129759/66961383Fe0877d49/4cacc65d136e723f.jpg.avif,1000+,华凌美翼专卖店,https://mall.jd.com/index-10394895.html?from=pc
10076647341070,4299.0,华凌空调 新一级能效  2匹超大风口 高温蒸汽自洁 客厅空调柜机手机遥控 2匹 一级能效 【2匹 B1A】大风量柜机,https://item.jd.com/10076647341070.html,https://img10.360buyimg.com/n7/jfs/t1/226538/4/23752/146404/66937efaF4427243d/434e60293b3967f9.jpg.avif,2,华凌中驰数字专卖店,https://mall.jd.com/index-11655232.html?from=pc
10104547956424,4699.0,华凌空调挂机 柜机家用客厅卧室空调超一级能效智能变频冷暖两用 大出风口 以旧换新 第四代自清洁 3匹 一级能效 72LW/N8HA1Ⅱ,https://item.jd.com/10104547956424.html,https://img14.360buyimg.com/n7/jfs/t1/228980/21/21869/125700/668363edF20ef2368/ad2702e949097d41.jpg.avif,4,京东电竞电器旗舰店,https://mall.jd.com/index-11616990.html?from=pc
10080361901534,2099.0,华凌空调1.5匹【35HE1Pro】 新一级能效变频冷暖 超大风口 客厅卧室空调挂机 以旧换新 1.5匹 一级能效 35GW/N8HE1 Pro,https://item.jd.com/10080361901534.html,https://img14.360buyimg.com/n7/jfs/t1/19638/15/21844/128919/6694fe76F075d8a7f/22cfa694e75003ca.jpg.avif,500+,华凌空调上同专卖店,https://mall.jd.com/index-12284471.html?from=pc
10091247914459,4299.0,华凌华凌空调2/3匹立式柜机客厅圆柱形新一/三级能效冷暖变频高温蒸汽自洁美居的APP智能控制 2匹 一级能效 51HB1A【热销】大风口,https://item.jd.com/10091247914459.html,https://img14.360buyimg.com/n7/jfs/t1/230758/14/23259/203191/66955dd2F4683dff4/d24ee792bb8ce8f9.jpg.avif,200+,华凌荣安专卖店,https://mall.jd.com/index-13197790.html?from=pc
10092867232312,2799.0,华凌【旗舰款】华凌空调 新一级能效 变频冷暖壁挂式 智能控制 2匹空调挂机HL系列 2匹 一级能效 50HL1  大风口,https://item.jd.com/10092867232312.html,https://img12.360buyimg.com/n7/jfs/t1/204264/34/38391/106380/6693675cF4b480812/f6d658e2c5813f73.jpg.avif,500+,华凌大家电旗舰店,https://mall.jd.com/index-12289239.html?from=pc
10022620571469,1999.0,"
华凌空调挂机 新一级能效变频冷暖家用空调 壁挂式空调 智能控制 自清洁防直吹挂机 大1匹 一级能效 防直吹26HL1",https://item.jd.com/10022620571469.html,https://img14.360buyimg.com/n7/jfs/t1/41169/10/22678/403328/669479aaFd9a8f8c2/83bf6502cbe77b6b.png.avif,1万+,华凌空调智选旗舰店,https://mall.jd.com/index-10301132.html?from=pc
10100337515597,1999.0,华凌华凌空调大1P大1.5匹冷暖变频新一级能效节能省电家用卧室壁挂式 大1.5匹 一级能效 冷暖变频,https://item.jd.com/10100337515597.html,https://img12.360buyimg.com/n7/jfs/t1/188226/12/44244/76247/66234a4fF15531886/b18db83e2401c03a.jpg.avif,4,卓越家用电器小店,https://mall.jd.com/index-12997232.html?from=pc
10101741041175,4399.0,"爱心东东	
华凌【高端款】空调72HB3A 大3匹柜机 新国标能效 变频冷暖 家用客厅主卧室圆柱空调立柜式 以旧换新 大3匹 三级能效 送货入户包安装",https://item.jd.com/10101741041175.html,https://img10.360buyimg.com/n7/jfs/t1/56749/35/24458/188764/66963cd1F87007f34/fb576893dcf19a84.jpg.avif,0,华凌潮流生活旗舰店,https://mall.jd.com/index-13673066.html?from=pc
10049847715439,1999.0,华凌空调【工厂直供】新三级能效小冰棒 变频冷暖 家用卧室壁挂式空调防直吹自清洁手机智能 以旧换新 1.5匹 三级能效 KFR-35GW/N8HA3Ⅱ,https://item.jd.com/10049847715439.html,https://img14.360buyimg.com/n7/jfs/t1/237864/38/22305/195307/6693accbFab14ee11/bd56e8f071d655aa.jpg.avif,200+,华凌麦穗专卖店,https://mall.jd.com/index-10668979.html?from=pc
10080294400003,2799.0,华凌【官仓直供】2匹挂机空调新能效 变频冷暖 大风量 智能 高温智清洁 卧室客厅空调挂机 以旧换新 大2匹 一级能效 KFR-50GW/N8HL1 默认1,https://item.jd.com/10080294400003.html,https://img13.360buyimg.com/n7/jfs/t1/18226/12/20822/207850/6693a925Fed4d6b28/78f10d4035942c0f.jpg.avif,69,华凌中驰专卖店,https://mall.jd.com/index-12967566.html?from=pc
10095393662962,2299.0,华凌空调 新一级能效 变频冷暖 大风口1.5匹节能省电 智能APP遥控 客厅卧室壁挂式空调挂机 大1.5匹行业金榜热款HE1,https://item.jd.com/10095393662962.html,https://img12.360buyimg.com/n7/jfs/t1/226619/21/23668/128163/66860234Fccf6505f/e010d5c0621dbe00.jpg.avif,500+,华凌文祺专卖店,https://mall.jd.com/index-10365137.html?from=pc
10092092096901,4199.0,华凌空调 【官方配送】新能效 空调立式 急速冷暖客厅卧室柜式空调柜机KFR-72LW/N8HF2 3匹 二级能效 KFR-72LW/N8HF2,https://item.jd.com/10092092096901.html,https://img11.360buyimg.com/n7/jfs/t1/33655/31/21992/164590/66947a0cF5eb80a3b/fe861ac25173c535.jpg.avif,0,华凌云美专卖店,https://mall.jd.com/index-11714891.html?from=pc
